budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count,top_genre,year
700000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",http://www.youaredope.com/,308639,"[{""id"": 387, ""name"": ""california""}, {""id"": 898, ""name"": ""hip-hop""}, {""id"": 2463, ""name"": ""harvard university""}, {""id"": 5800, ""name"": ""geek""}, {""id"": 10683, ""name"": ""coming of age""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 14964, ""name"": ""drug""}, {""id"": 33910, ""name"": ""high school student""}]",en,Dope,"Malcolm is carefully surviving life in a tough neighborhood in Los Angeles while juggling college applications, academic interviews, and the SAT. A chance invitation to an underground party leads him into an adventure that could allow him to go from being a geek, to being dope, to ultimately being himself.",29.761163,"[{""name"": ""Forest Whitaker's Significant Productions"", ""id"": 14638}, {""name"": ""Revolt Films"", ""id"": 15495}, {""name"": ""IamOTHER Entertainment"", ""id"": 58445}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-06-19,17986781,103.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,It's hard out here for a geek.,Dope,7.2,691,Crime,2015
7000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",,22314,[],en,In Too Deep,A fearless cop is taking on a ruthless crimelord. He knew the risks. He just didn't know how far he would have to go.,2.772178,"[{""name"": ""Suntaur Entertainment Company"", ""id"": 4380}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1999-08-25,14011454,97.0,"[{""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",Released,,In Too Deep,6.2,17,Drama,1999
7000000,"[{""id"": 27, ""name"": ""Horror""}]",http://robzombie.com/movies/house-of-1000-corpses/,2662,"[{""id"": 213, ""name"": ""upper class""}, {""id"": 3335, ""name"": ""halloween""}, {""id"": 6259, ""name"": ""psychopath""}, {""id"": 9955, ""name"": ""urban legend""}, {""id"": 14751, ""name"": ""youth""}, {""id"": 161270, ""name"": ""satanic ritual""}]",en,House of 1000 Corpses,Two teenage couples traveling across the backwoods of Texas searching for urban legends of serial killers end up as prisoners of a bizarre and sadistic backwater family of serial killers.,19.301432000000002,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Spectacle Entertainment Group"", ""id"": 10370}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2003-04-11,16829545,89.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,You'll never get out alive.,House of 1000 Corpses,6.0,306,Horror,2003
7000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",,12573,"[{""id"": 1992, ""name"": ""professor""}, {""id"": 10123, ""name"": ""dark comedy""}, {""id"": 10904, ""name"": ""telephone call""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 208992, ""name"": ""1960s""}]",en,A Serious Man,"A Serious Man is the story of an ordinary man's search for clarity in a universe where Jefferson Airplane is on the radio and F-Troop is on TV. It is 1967, and Larry Gopnik, a physics professor at a quiet Midwestern university, has just been informed by his wife Judith that she is leaving him. She has fallen in love with one of his more pompous acquaintances Sy Ableman.",23.612409,"[{""name"": ""Mike Zoss Productions"", ""id"": 2092}, {""name"": ""Studio Canal"", ""id"": 5870}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Focus Features"", ""id"": 10146}, {""name"": ""Working Title Films"", ""id"": 10163}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",2009-10-02,31430334,105.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""he"", ""name"": ""\u05e2\u05b4\u05d1\u05b0\u05e8\u05b4\u05d9\u05ea""}, {""iso_639_1"": ""yi"", ""name"": """"}]",Released,...seriously!,A Serious Man,6.6,483,Comedy,2009
7500000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",,44718,"[{""id"": 10183, ""name"": ""independent film""}]",en,Get Low,"A movie spun out of equal parts folk tale, fable and real-life legend about the mysterious, 1930s Tennessee hermit who famously threw his own rollicking funeral party... while he was still alive.",6.557643,"[{""name"": ""K5 International"", ""id"": 6715}, {""name"": ""Zanuck Independent"", ""id"": 6716}, {""name"": ""David Gundlach Productions"", ""id"": 6717}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-01-22,0,103.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,Every secret dies somewhere.,Get Low,6.5,100,Comedy,2010
7000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",http://beyondthelightsmovie.tumblr.com/,241771,"[{""id"": 2276, ""name"": ""talent""}, {""id"": 3836, ""name"": ""success""}, {""id"": 4048, ""name"": ""musician""}, {""id"": 187056, ""name"": ""woman director""}]",en,Beyond the Lights,"Noni Jean is a hot new rising star. But not all is what it seems, and the pressure causes Noni to nearly fall apart - until she meets Kaz Nicol, a promising young cop and aspiring politician who's been assigned to her detail. Can Kaz's love give Noni the courage to find her own voice and break free to become the artist she was meant to be?",8.079046,"[{""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Homegrown Pictures"", ""id"": 8840}, {""name"": ""Black Entertainment Television (BET)"", ""id"": 42321}, {""name"": ""Relativity Sports"", ""id"": 86115}, {""name"": ""Undisputed Cinema"", ""id"": 86116}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-09-10,14618727,116.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"Open your heart, find your voice.",Beyond the Lights,7.0,139,Romance,2014
7000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",http://www.asingleman-movie.com/,34653,"[{""id"": 237, ""name"": ""gay""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 11258, ""name"": ""suicidal""}, {""id"": 13095, ""name"": ""death of lover""}, {""id"": 41355, ""name"": ""teacher student relationship""}, {""id"": 172291, ""name"": ""grieving""}, {""id"": 208992, ""name"": ""1960s""}]",en,A Single Man,"Adapted from a 1964 novel of the same name, the film follows a day in the life of George Falconer, a British college professor reeling with the recent and sudden loss of his longtime partner. This traumatic event makes George challenge his own will to live as he seeks the console of close friend Charley who is struggling with her own questions about life.",21.626288,"[{""name"": ""Depth of Field"", ""id"": 1473}, {""name"": ""Artina Films"", ""id"": 2394}, {""name"": ""Fade to Black Productions"", ""id"": 9351}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-10-19,0,101.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,,A Single Man,7.3,463,Drama,2009
7000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",,14578,"[{""id"": 236, ""name"": ""suicide""}, {""id"": 572, ""name"": ""sex""}, {""id"": 738, ""name"": ""sexuality""}, {""id"": 3616, ""name"": ""college""}, {""id"": 6149, ""name"": ""police""}, {""id"": 8039, ""name"": ""campus""}, {""id"": 8508, ""name"": ""party""}, {""id"": 9673, ""name"": ""love""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 9864, ""name"": ""prank""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 12105, ""name"": ""student""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 14964, ""name"": ""drug""}, {""id"": 33740, ""name"": ""humiliation""}, {""id"": 187844, ""name"": ""flashback""}, {""id"": 207819, ""name"": ""accident""}]",en,Outside Providence,"In this coming-of-age comedy, Tim Dunphy is leading a go-nowhere existence, spending his days smoking pot and hanging out with his best friend, Drugs Delaney. But Tim's lazy days of getting high are jettisoned after a brush with the law convinces his blue-collar dad to send him to a Connecticut prep school. The one saving grace of the new school is Jane, a fellow student Tim falls for immediately.",2.627232,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Eagle Beach Productions"", ""id"": 8014}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1999-08-16,7292175,96.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Tim's getting a future... whether he likes it or not!,Outside Providence,5.6,30,Romance,1999
7000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",,57825,"[{""id"": 958, ""name"": ""indian lead""}, {""id"": 10540, ""name"": ""bollywood""}, {""id"": 165212, ""name"": ""modern day adaptation""}, {""id"": 177907, ""name"": ""pride & prejudice""}, {""id"": 187056, ""name"": ""woman director""}]",en,Bride & Prejudice,"A Bollywood update of Jane Austen's classic tale, in which Mrs. Bakshi is eager to find suitable husbands for her four unmarried daughters. When the rich single gentlemen Balraj and Darcy come to visit, the Bakshis have high hopes, though circumstance and boorish opinions threaten to get in the way of romance.",12.150871,[],"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004-02-11,0,111.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""hi"", ""name"": ""\u0939\u093f\u0928\u094d\u0926\u0940""}, {""iso_639_1"": ""hu"", ""name"": ""Magyar""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""pa"", ""name"": ""\u0a2a\u0a70\u0a1c\u0a3e\u0a2c\u0a40""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,Bollywood meets Hollywood... And it's a perfect match,Bride & Prejudice,6.5,110,Drama,2004
0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 36, ""name"": ""History""}]",,9555,"[{""id"": 516, ""name"": ""child abuse""}, {""id"": 1156, ""name"": ""sister sister relationship""}, {""id"": 3246, ""name"": ""prosecution""}, {""id"": 5657, ""name"": ""australia""}, {""id"": 6267, ""name"": ""approved school ""}, {""id"": 9672, ""name"": ""based on true story""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 10230, ""name"": ""tracker""}, {""id"": 10349, ""name"": ""survival""}, {""id"": 157906, ""name"": ""outback""}, {""id"": 158217, ""name"": ""colonialism""}, {""id"": 193459, ""name"": ""australian aborigine""}, {""id"": 193760, ""name"": ""australian outback""}, {""id"": 209560, ""name"": ""aboriginal""}, {""id"": 209619, ""name"": ""aborigine""}, {""id"": 210108, ""name"": ""perth""}]",en,Rabbit-Proof Fence,"In 1931, three aboriginal girls escape after being plucked from their homes to be trained as domestic staff and set off on a trek across the Outback.",2.128211,"[{""name"": ""Showtime Australia"", ""id"": 2948}, {""name"": ""Australian Film Finance Corporation (AFFC)"", ""id"": 8724}, {""name"": ""Rumbalara Films"", ""id"": 57623}, {""name"": ""Olsen Levy"", ""id"": 57624}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}]",2002-02-04,0,94.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"Follow Your Heart, Follow The Fence",Rabbit-Proof Fence,6.8,84,Adventure,2002
0,"[{""id"": 35, ""name"": ""Comedy""}]",,15581,"[{""id"": 6075, ""name"": ""sport""}]",en,Who's Your Caddy?,"When ""street smart"" rapper Christopher ""C-Note"" Hawkins (Big Boi) applies for a membership to all-white Carolina Pines Country Club, the establishment's proprietors are hardly ready to oblige him.",2.881239,"[{""name"": ""The Weinstein Company"", ""id"": 308}, {""name"": ""Dimension Films"", ""id"": 7405}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007-07-27,0,93.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Who's Your Caddy?,3.8,18,Comedy,2007
7000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",,16651,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 5565, ""name"": ""biography""}]",en,The Other Side of Heaven,"John H. Groberg, a middle class kid from Idaho Falls, crosses the Pacific to become a Mormon missionary in the remote and exotic Tongan island kingdom during the 1950's. He leaves behind a loving family and the true love of his life, Jean. Through letters and musings across the miles, John shares his humbling and sometimes hilarious adventures with ""the girl back home"", and her letters buoy up his spirits in difficult times. John must struggle to overcome language barriers, physical hardship and deep-rooted suspicion to earn the trust and love of the Tongan people he has come to serve. Throughout his adventure-filled three years on the islands, he discovers friends and wisdom in the most unlikely places. John H. Groberg's Tongan odyssey will change his life forever.",2.206097,"[{""name"": ""3Mark Entertainment"", ""id"": 3208}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2001-04-12,4720371,113.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""to"", ""name"": """"}]",Released,An Epic Journey.,The Other Side of Heaven,6.7,14,Action,2001
7000000,"[{""id"": 18, ""name"": ""Drama""}]",,12400,"[{""id"": 886, ""name"": ""film making""}, {""id"": 887, ""name"": ""film producer""}, {""id"": 5824, ""name"": ""video surveillance""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 10188, ""name"": ""interracial marriage""}, {""id"": 155236, ""name"": ""auto accident""}, {""id"": 162257, ""name"": ""instructor""}, {""id"": 162258, ""name"": ""jujitsu""}, {""id"": 162262, ""name"": ""movie star""}, {""id"": 162269, ""name"": ""nightstick""}, {""id"": 162271, ""name"": ""husband""}, {""id"": 162272, ""name"": ""life relationship""}, {""id"": 162275, ""name"": ""set up""}, {""id"": 162278, ""name"": ""window smashing""}]",en,Redbelt,"Is there room for principle in Los Angeles? Mike Terry teaches jujitsu and barely makes ends meet. His Brazilian wife, whose family promotes fights, wants to see Mike in the ring making money, but to him competition is degrading. A woman sideswipes Mike's car and then, after an odd sequence of events, shoots out the studio's window. Later that evening, Mike rescues an action movie star in a fistfight at a bar. In return, the actor befriends Mike, gives him a gift, offers him work on his newest film, and introduces Mike's wife to his own - the women initiate business dealings. Then, things go sour all at once, Mike's debts mount, and going into the ring may be his only option.",5.091253,"[{""name"": ""Sony Pictures Classics"", ""id"": 58}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-04-07,0,99.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,There's always a way out. You just have to find it.,Redbelt,6.4,76,Drama,2008
7000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",http://www.foxsearchlight.com/cyrus/,39053,"[{""id"": 171993, ""name"": ""mumblecore""}]",en,Cyrus,"With John's social life at a standstill and his ex-wife about to get remarried, a down on his luck divorcée finally meets the woman of his dreams, only to discover she has another man in her life - her son. Before long, the two are locked in a battle of wits for the woman they both love-and it appears only one man can be left standing when it's over.",15.212569,"[{""name"": ""Scott Free Productions"", ""id"": 1645}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-06-18,0,91.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""pl"", ""name"": ""Polski""}]",Released,John met the woman of his dreams. Then he met her son ...,Cyrus,6.1,133,Comedy,2010
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",,104896,[],en,A Dog Of Flanders,"Poor but happy, young Nello and his grandfather live alone, delivering milk as a livelihood, in the outskirts of Antwerp, a city in Flanders (the Flemish or Dutch-speaking part of modern-day Belgium). They discover a beaten dog (a Bouvier, a large sturdy dog native to Flanders) and adopt it and nurse it back to health, naming it Patrasche, the middle name of Nello's mother Mary, who died when Nello was very young. Nello's mother was a talented artist, and like his mother, he delights in drawing, and his friend Aloise is his model and greatest fan and supporter.",0.838938,[],[],1999-08-27,0,96.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,A Dog Of Flanders,6.4,6,Drama,1999
7000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",,14112,"[{""id"": 255, ""name"": ""male nudity""}, {""id"": 596, ""name"": ""adultery""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 1326, ""name"": ""infidelity""}, {""id"": 2571, ""name"": ""tv show""}, {""id"": 3405, ""name"": ""blow job""}, {""id"": 4697, ""name"": ""video""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 5906, ""name"": ""sex addiction""}, {""id"": 9672, ""name"": ""based on true story""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 166770, ""name"": ""sex addict""}]",en,Auto Focus,"A successful TV star during the 1960s, former ""Hogan's Heroes"" actor Bob Crane projects a wholesome family-man image, but this front masks his persona as a sex addict who records and photographs his many encounters with women, often with the help of his seedy friend, John Henry Carpenter. This biographical drama reveals how Crane's double life takes its toll on him and his family, and ultimately contributes to his death",7.051521000000001,"[{""name"": ""Sony Pictures Classics"", ""id"": 58}, {""name"": ""Propaganda Films"", ""id"": 278}, {""name"": ""Good Machine"", ""id"": 10565}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-10-18,2062066,104.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,A day without sex is a day wasted.,Auto Focus,6.1,56,Drama,2002
